"NIT","RAZÓN SOCIAL","SUPERVISOR","REGIÓN","DEPARTAMENTO DOMICILIO","CIUDAD DOMICILIO","CIIU","MACROSECTOR","INGRESOS OPERACIONALES","GANANCIA (PÉRDIDA)","TOTAL ACTIVOS","TOTAL PASIVOS","TOTAL PATRIMONIO","Año de Corte"
"800,256,605","ZABALETA GARCIA Y COMPAÑIA S EN C","SUPERSOCIEDADES","COSTA ATLÁNTICA","BOLIVAR","TURBACO","4,711","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.00","2,021"
"900,403,392","INVERSIONES CUSEZAR S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,613","SERVICIOS","$0.02","$0.02","$0.51","$0.00","$0.50","2,021"
"811,041,566","DISTRIBUCIONES DE PRODUCTOS FULL S.A.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","1,921","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"830,015,813","FEPROMEL S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","COTA","2,023","MANUFACTURA","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"900,234,873","CONSTRUCCIONES E INVERSIONES K","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","4,290","CONSTRUCCIÓN","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"890,323,114","FUNDIMETAL DE COLOMBIA S.A.S.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","PALMIRA","2,432","MANUFACTURA","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"800,255,066","SURECA S.A.S.","SUPERSOCIEDADES","CENTRO - ORIENTE","NORTE DE SANTANDER","CUCUTA","4,663","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"900,574,332","MATERIALES PARA LA CONSTRUCCIÓN Y FERRETERÍA S.A.S. C","SUPERSOCIEDADES","OTROS","TOLIMA","PURIFICACION","4,752","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"800,121,118","ELEMENTOS ELECTRICOS S.A.S.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","CALI","4,752","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"900,480,656","TEK SOLUCIONES TECNOLOGICAS S.A.S.","SUPERSOCIEDADES","EJE CAFETERO","RISARALDA","PEREIRA","4,651","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.00","2,021"
"800,177,588","INFORMESE S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,661","COMERCIO","$0.02","$0.00","$0.02","$0.01","$0.01","2,021"
"805,001,306","FARMASER S.A.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","CALI","4,645","COMERCIO","$0.02","$0.01","$0.02","$0.00","$0.01","2,021"
"809,007,495","MARQUEZ ASOCIADOS S.A.S.","SUPERSOCIEDADES","OTROS","TOLIMA","IBAGUE","4,620","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"900,395,206","INVERSIONES MEGGIDO S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,613","SERVICIOS","$0.02","$0.02","$0.52","$0.03","$0.50","2,021"
"900,031,275","RT S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","7,740","SERVICIOS","$0.02","$0.00","$0.03","$0.01","$0.02","2,021"
"900,943,307","DISTRIBUIDOR TERPEL DEL TOLIMA S.A.S.","SUPERSOCIEDADES","OTROS","TOLIMA","IBAGUE","4,742","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.00","2,021"
"900,308,942","PROMOTORA INMOBILIAIRA LA CUENCA S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","4,111","CONSTRUCCIÓN","$0.02","$0.00","$0.16","$0.16","$0.00","2,021"
"821,002,693","FEXTON S.A.S.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","CALI","4,669","COMERCIO","$0.02","$0.00","$0.02","$0.00","$0.01","2,021"
"890,802,036","ESE HOSPITAL SAN MARCOS","SUPERSALUD","EJE CAFETERO","CALDAS","CHINCHINA","8,610","SERVICIOS","$0.02","$0.00","$0.03","$0.01","$0.02","2,021"
"860,508,856","CAR BOYACA S.C.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,799","COMERCIO","$0.02","$0.02","$0.15","$0.00","$0.14","2,021"
"830,070,873","GCA TECHOLOGIES S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,201","SERVICIOS","$0.02","$0.00","$0.03","$0.01","$0.02","2,021"
"800,154,351","BLAMIS DOTACIONES LABORATORIO S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,669","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"900,603,085","COMERCIALIZADORA LA CONCEPCION ORTIZ URREA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,711","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"802,000,909","CLINICA LOS ALMENDROS S.A.S.","SUPERSALUD","COSTA ATLÁNTICA","ATLANTICO","SOLEDAD","8,610","SERVICIOS","$0.02","$0.00","$0.03","$0.01","$0.02","2,021"
"860,524,126","CENTRO AGROLECHERO GROUP S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,729","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"900,495,079","CASTILLA COSECHA S.A.S.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","CALI","161","AGROPECUARIO","$0.02","-$0.00","$0.00","$0.00","$0.00","2,021"
"901,236,507","ELITE BLU S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","121","AGROPECUARIO","$0.02","-$0.00","$0.06","$0.01","$0.04","2,021"
"805,025,355","NEXURA INTERNACIONAL S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","6,201","SERVICIOS","$0.02","$0.00","$0.02","$0.01","$0.01","2,021"
"808,002,473","AVICOLA DEL MAGDALENA S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","145","AGROPECUARIO","$0.02","$0.00","$0.07","$0.03","$0.04","2,021"
"860,535,493","INTERENZIMAS S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,620","COMERCIO","$0.02","$0.00","$0.02","$0.00","$0.01","2,021"
"811,012,506","AGROPECUARIAS BANANERAS S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","APARTADO","122","AGROPECUARIO","$0.02","-$0.00","$0.02","$0.01","$0.01","2,021"
"830,081,501","AXA ASISTENCIA IPS S.A.S.","SUPERSALUD","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","8,621","SERVICIOS","$0.02","$0.00","$0.02","$0.01","$0.00","2,021"
"830,015,815","CONSTRUCTORA GALLERY S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,111","CONSTRUCCIÓN","$0.02","$0.00","$0.03","$0.00","$0.02","2,021"
"900,204,897","ASESORIA INNOVACION Y SOLUCIONES DE COLOMBIA AIS S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","1,089","MANUFACTURA","$0.02","$0.00","$0.02","$0.00","$0.01","2,021"
"891,411,211","CADENA CENTRALES LTDA.","SUPERSOCIEDADES","EJE CAFETERO","RISARALDA","DOSQUEBRADAS","1,051","MANUFACTURA","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"900,208,605","INVERSIONES VELASQUEZ L&L S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","VILLA DE SAN DIEGO DE UBATE","510","MINERO","$0.02","$0.00","$0.02","$0.01","$0.00","2,021"
"900,176,749","PVCENTER BOGOTA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,663","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"830,511,795","PASTAS COMARRICO S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","1,083","MANUFACTURA","$0.02","$0.00","$0.05","$0.01","$0.03","2,021"
"900,562,357","CONSORCIO MINERO DEL CESAR S.A.S.","SUPERSOCIEDADES","COSTA ATLÁNTICA","ATLANTICO","BARRANQUILLA","510","MINERO","$0.02","$0.00","$0.12","$0.10","$0.03","2,021"
"900,223,044","DELIFLOR LATIN AMERICA","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","RIONEGRO","8,299","SERVICIOS","$0.02","$0.00","$0.02","$0.02","$0.00","2,021"
"811,023,713","NOVILI S.A.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","4,724","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"900,101,736","COOPERATIVA MULTIACTIVA DE SERVICIOS INTEGRALES GESTIONARBIENESTAR","SUPERSALUD","COSTA ATLÁNTICA","CESAR","SAN ALBERTO","8,621","SERVICIOS","$0.02","$0.00","$0.02","$0.02","$0.01","2,021"
"900,820,933","SJ HERRERA GARZON S EN CS","SUPERSOCIEDADES","COSTA ATLÁNTICA","SAN ANDRES Y PROVIDENCIA","SAN ANDRES","4,711","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"804,010,612","INSUMMA BUSINESS GROUP FARMAVICOLA S.A.","SUPERSOCIEDADES","CENTRO - ORIENTE","SANTANDER","BUCARAMANGA","4,664","COMERCIO","$0.02","$0.00","$0.02","$0.01","$0.00","2,021"
"800,202,080","PRODUCTORA ANDINA DE COLORANTES S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","4,664","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"900,814,101","EUTELLUS S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ENVIGADO","6,810","SERVICIOS","$0.02","$0.02","$0.03","$0.00","$0.03","2,021"
"811,022,408","PETPACK S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","LA ESTRELLA","2,229","MANUFACTURA","$0.02","-$0.00","$0.01","$0.01","$0.00","2,021"
"800,098,870","VENTAS DEL TOLIMA S.A.S.","SUPERSOCIEDADES","OTROS","TOLIMA","IBAGUE","4,649","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"900,187,524","CONSTRUIR XXI S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,290","CONSTRUCCIÓN","$0.02","$0.00","$0.02","$0.01","$0.01","2,021"
"900,713,049","INVERSIONES AGROPORC S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","DONMATIAS","144","AGROPECUARIO","$0.02","$0.00","$0.01","$0.00","$0.00","2,021"
"830,093,526","CARMAX H ARIZA Y COMPAÑIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,512","COMERCIO","$0.02","$0.00","$0.03","$0.02","$0.02","2,021"
"890,902,266","AGENCIA DE ADUNAS MARIO LONDOÑO S.A. NIVEL 1","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","5,229","SERVICIOS","$0.02","$0.00","$0.05","$0.04","$0.01","2,021"
"890,902,061","IVAN Y JAIRO LOPEZ S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","4,643","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"890,320,488","INDUSTRIAS MACAR PALMIRA S.A.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","PALMIRA","2,022","MANUFACTURA","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"807,004,756","GALLIUM DE COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","COTA","4,690","COMERCIO","$0.02","$0.00","$0.02","$0.01","$0.00","2,021"
"900,386,335","AQUATRECE COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","CHIA","4,653","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"900,802,218","RATIONAL COLOMBIA - AMERICA CENTRAL S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,659","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"900,316,896","DISTRIBUIDORA LA MISTICA S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ITAGUI","4,631","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"801,001,634","PARQUE NACIONAL DE LA CULTURA AGROPECUARIA S.A.S. EN PROCESO DE REORGANIZACION","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","9,103","SERVICIOS","$0.02","$0.00","$0.05","$0.02","$0.03","2,021"
"812,000,577","SUBASTAR S.A.","SUPERSOCIEDADES","COSTA ATLÁNTICA","CORDOBA","MONTERIA","4,620","COMERCIO","$0.02","$0.01","$0.03","$0.01","$0.02","2,021"
"900,983,925","NOVA SEGURIDAD PRIVADA LIMITADA.","SUPERVIGILANCIA","ANTIOQUIA","ANTIOQUIA","MEDELLIN","8,010","SERVICIOS","$0.02","$0.00","$0.00","$0.00","$0.00","2,021"
"901,093,078","JUAN CARLOS AVILA VELEZ S.A.S.","SUPERSOCIEDADES","COSTA PACÍFICA","NARIÑO","PASTO","4,663","COMERCIO","$0.02","$0.00","$0.00","$0.00","$0.00","2,021"
"891,410,828","CASA DEL BOMBILLO NO 2 LIMITADA.","SUPERSOCIEDADES","EJE CAFETERO","RISARALDA","PEREIRA","4,663","COMERCIO","$0.02","$0.00","$0.02","$0.01","$0.01","2,021"
"860,000,100","HACH COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,659","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"830,509,094","INNOVATIVE WATER CARE COLOMBIA S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,664","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"801,001,885","LEON AGUILERA S.A.","SUPERSOCIEDADES","OTROS","HUILA","PITALITO","4,111","CONSTRUCCIÓN","$0.02","$0.00","$0.17","$0.14","$0.03","2,021"
"800,107,020","CARGEX S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","5,229","SERVICIOS","$0.02","$0.01","$0.04","$0.02","$0.02","2,021"
"890,403,530","MARTINEZ CABALLERO S.A.S.","SUPERSOCIEDADES","COSTA ATLÁNTICA","BOLIVAR","CARTAGENA","4,111","CONSTRUCCIÓN","$0.02","$0.00","$0.03","$0.02","$0.01","2,021"
"830,083,714","NOVOMATIC  GAMING COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,659","COMERCIO","$0.02","$0.00","$0.05","$0.02","$0.03","2,021"
"860,090,331","NATULACT S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","1,040","MANUFACTURA","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"900,189,082","MOSAICO COLOMBIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,663","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"811,012,912","METAL ACRILATO S.A.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","2,229","MANUFACTURA","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"900,462,517","PROSEGUR SEGURIDAD ELECTRONICA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,321","CONSTRUCCIÓN","$0.02","-$0.01","$0.02","$0.02","$0.00","2,021"
"900,432,394","LATERIZIO S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,111","CONSTRUCCIÓN","$0.02","$0.00","$0.11","$0.09","$0.02","2,021"
"900,211,183","QUIMICOS INDUSTRIALES COLOMBIANOS S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","2,011","MANUFACTURA","$0.02","$0.00","$0.02","$0.01","$0.02","2,021"
"901,179,900","PRODUSA ZONA FRANCA S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","RIONEGRO","1,709","MANUFACTURA","$0.02","$0.00","$0.03","$0.02","$0.01","2,021"
"891,224,627","ASTORGA S.A.S. EN REORGANIZACION","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","CALI","126","AGROPECUARIO","$0.02","$0.00","$0.09","$0.05","$0.04","2,021"
"801,004,063","TRANSCARTER S.A.S.","SUPERSOCIEDADES","EJE CAFETERO","QUINDIO","ARMENIA","4,923","SERVICIOS","$0.02","$0.00","$0.02","$0.01","$0.01","2,021"
"800,018,856","AQUALAB S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,664","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"901,239,802","COMERCIALIZADORA MAGOTEX S.A.S.","SUPERSOCIEDADES","COSTA ATLÁNTICA","SUCRE","SINCELEJO","4,771","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"890,200,251","SOCIEDAD DE YESOS PRADA LIMITADA","SUPERSOCIEDADES","CENTRO - ORIENTE","SANTANDER","BUCARAMANGA","811","MINERO","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"800,253,307","NOVUS DE COLOMBIA LIMITADA.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,620","COMERCIO","$0.02","$0.00","$0.02","$0.01","$0.02","2,021"
"890,930,071","ESCANOGRAFÍA NEUROLÓGICA S.A.","SUPERSALUD","ANTIOQUIA","ANTIOQUIA","MEDELLIN","8,691","SERVICIOS","$0.02","$0.00","$0.02","$0.01","$0.02","2,021"
"830,066,519","HIPERMERCADO CENTRAL DE ELECTRODOMESTICOS S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,754","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.00","2,021"
"805,004,889","STOLLER COLOMBIA S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","TOCANCIPA","4,664","COMERCIO","$0.02","$0.00","$0.02","$0.02","$0.01","2,021"
"900,169,492","ARROCES DE SANTANDER S.A.","SUPERSOCIEDADES","CENTRO - ORIENTE","SANTANDER","BUCARAMANGA","1,051","MANUFACTURA","$0.02","$0.00","$0.01","$0.00","$0.00","2,021"
"860,513,360","PERALTA PERFILERIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","2,599","MANUFACTURA","$0.02","$0.00","$0.06","$0.02","$0.04","2,021"
"802,009,563","FELIX TORRES Y COMPAÑIA S.A.S.","SUPERSOCIEDADES","COSTA ATLÁNTICA","ATLANTICO","BARRANQUILLA","4,663","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"802,011,610","PROMOTORES DE LA SALUD DE LA COSTA S.A.S. PROMOCOSTA S.A.S.","SUPERSALUD","COSTA ATLÁNTICA","ATLANTICO","BARRANQUILLA","8,621","SERVICIOS","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"901,192,913","DISTRIBUCIONES EL DESCUENTO S.A.S.","SUPERSOCIEDADES","EJE CAFETERO","RISARALDA","PEREIRA","4,711","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.00","2,021"
"860,353,684","SALVAGUARDAR LIMITADA.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","8,010","SERVICIOS","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"901,155,132","FERRETERIA CENTRAL CA S.A.S.","SUPERSOCIEDADES","CENTRO - ORIENTE","BOYACA","PUERTO BOYACA","4,752","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.00","2,021"
"800,186,332","ELECTRICOS H R S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,690","COMERCIO","$0.02","$0.00","$0.02","$0.01","$0.01","2,021"
"800,077,134","JORDAO S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","ITAGUI","2,221","MANUFACTURA","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"800,030,924","HOSPITAL LA BUENA ESPERANZA ESE","SUPERSALUD","COSTA PACÍFICA","VALLE","YUMBO","8,610","SERVICIOS","$0.02","$0.00","$0.02","$0.00","$0.02","2,021"
"830,509,575","COMERCIALIZADORA INTERNACIONAL ENVIROMENT SOLUTIONS AND PETROLEUM TECHOLOGIES S.A.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,661","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"890,506,038","PROMOTORA DE INVERSIONES S.A.S. PROINSA","SUPERSOCIEDADES","CENTRO - ORIENTE","NORTE DE SANTANDER","CUCUTA","4,111","CONSTRUCCIÓN","$0.02","$0.01","$0.05","$0.02","$0.03","2,021"
"800,215,019","SOCIEDAD CORDOBESA DE CIRUGIA VASCULAR S.AS","SUPERSALUD","COSTA ATLÁNTICA","CORDOBA","MONTERIA","8,610","SERVICIOS","$0.02","$0.00","$0.03","$0.02","$0.01","2,021"
"830,042,976","MECM PROFESIONALES CONTRATISTAS  S.A.S. EN REORGANIZACION","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,290","CONSTRUCCIÓN","$0.02","-$0.00","$0.01","$0.03","-$0.02","2,021"
"891,500,387","HIPERMERCADO FERRETERIA ARGENTINA AVILA VELEZ S.A.S.","SUPERSOCIEDADES","COSTA PACÍFICA","NARIÑO","PASTO","4,752","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"890,900,174","JM ESTRADA S.A.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","2,821","MANUFACTURA","$0.02","$0.00","$0.02","$0.01","$0.01","2,021"
"900,157,856","REYPAR MOTOS S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","MEDELLIN","4,641","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.00","2,021"
"812,001,579","ESE CAMU SAN RAFAEL","SUPERSALUD","COSTA ATLÁNTICA","CORDOBA","SAHAGUN","8,621","SERVICIOS","$0.02","$0.00","$0.02","$0.00","$0.02","2,021"
"800,234,493","SEGURIDAD FENIX DE COLOMBIA LIMITADA. .","SUPERVIGILANCIA","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","8,010","SERVICIOS","$0.02","$0.00","$0.01","$0.00","$0.00","2,021"
"900,356,574","MEG OBRAS S.A.S.","SUPERSOCIEDADES","COSTA ATLÁNTICA","CESAR","VALLEDUPAR","4,210","CONSTRUCCIÓN","$0.02","$0.00","$0.02","$0.01","$0.01","2,021"
"900,199,056","COMERCIALIZADORA PALACIO G S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","BELLO","4,631","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"830,081,422","LICEO DE COLOMBIA CORREA Y COMPAÑIA S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","8,530","SERVICIOS","$0.02","$0.00","$0.02","$0.01","$0.01","2,021"
"890,202,024","EMPRESA SOCIAL DEL ESTADO HOSPITAL SAN JUAN DE DIOS DE FLORIDABLANCA","SUPERSALUD","CENTRO - ORIENTE","SANTANDER","FLORIDABLANCA","8,610","SERVICIOS","$0.02","-$0.00","$0.04","$0.02","$0.02","2,021"
"800,004,599","COMERCIALIZADORA MARDEN LIMITADA.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","PALMIRA","4,669","COMERCIO","$0.02","-$0.00","$0.04","$0.02","$0.02","2,021"
"830,111,047","INVERSIONES BELTRAN  A WO S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,731","COMERCIO","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"900,110,590","GENERAL RIGS SERVICES S.A.S.","SUPERSOCIEDADES","BOGOTÁ - CUNDINAMARCA","CUNDINAMARCA","COTA","910","MINERO","$0.02","$0.00","$0.04","$0.02","$0.02","2,021"
"901,135,453","HOLA DOCTOR S.A.S.","SUPERSALUD","ANTIOQUIA","ANTIOQUIA","MEDELLIN","8,621","SERVICIOS","$0.02","$0.00","$0.01","$0.00","$0.01","2,021"
"900,211,721","CONSTRUCTORA Y COMERCIALIZADORA S.A.S. BIC","SUPERSOCIEDADES","EJE CAFETERO","QUINDIO","QUIMBAYA","4,111","CONSTRUCCIÓN","$0.02","$0.00","$0.04","$0.03","$0.01","2,021"
"822,006,051","EMPRESA SOCIAL DEL ESTADO RED DE SERVICIOS DE SALUD DE PRIMER NIVEL","SUPERSALUD","OTROS","GUAVIARE","SAN JOSE DEL GUAVIARE","8,621","SERVICIOS","$0.02","$0.00","$0.02","$0.01","$0.01","2,021"
"890,918,159","TINTORERIA INDUSTRIAL COLOMBIANA TINCOL S.A.S.","SUPERSOCIEDADES","ANTIOQUIA","ANTIOQUIA","LA ESTRELLA","1,313","MANUFACTURA","$0.02","$0.00","$0.03","$0.01","$0.01","2,021"
"900,064,854","METLIFE LTDA.","SUPERSALUD","BOGOTÁ - CUNDINAMARCA","BOGOTA D.C.","BOGOTA, D.C.","4,773","COMERCIO","$0.02","$0.00","$0.01","$0.01","$0.01","2,021"
"805,015,407","IMAGENES GRAFICAS BIC S.A.S.","SUPERSOCIEDADES","COSTA PACÍFICA","VALLE","CALI","1,811","MANUFACTURA","$0.02","$0.00","$0.02","$0.01","$0.01","2,021"
