NIT,RAZÓN SOCIAL,SUPERVISOR,REGIÓN,DEPARTAMENTO DOMICILIO,CIUDAD DOMICILIO,CIIU,MACROSECTOR,INGRESOS OPERACIONALES,GANANCIA (PÉRDIDA),TOTAL ACTIVOS,TOTAL PASIVOS,TOTAL PATRIMONIO,Año de Corte,Margen_Neto,Nivel_Endeudamiento,Log_Ingresos,Cluster_ID,Cluster_Nombre
"901,576,200",FASHION FITNESS COLOMBIA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,643",COMERCIO,0.1,-0.0,0.07,0.06,0.01,2024,-0.0,0.857142857142857,0.09531017980432487,0,Grandes en Transición
"860,516,954",EDITORAL NOMOS S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","1,811",MANUFACTURA,0.1,0.0,0.13,0.07,0.06,2024,0.0,0.5384615384615385,0.09531017980432487,0,Grandes en Transición
"900,156,826",OFIX SUMINISTROS Y LOGISTICA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,CUNDINAMARCA,TENJO,"4,690",COMERCIO,0.1,0.0,0.05,0.03,0.03,2024,0.0,0.6,0.09531017980432487,0,Grandes en Transición
"800,213,511",ESPECIALIDADES OFTALMOLOGICAS S.A.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"2,100",MANUFACTURA,0.1,0.02,0.08,0.01,0.06,2024,0.19999999999999998,0.125,0.09531017980432487,0,Grandes en Transición
"900,141,446",ESTACIONES PRIVADAS NACIONALES S.A.S.,SUPERSOCIEDADES,CENTRO - ORIENTE,NORTE DE SANTANDER,CUCUTA,"4,742",COMERCIO,0.1,0.01,0.03,0.01,0.02,2024,0.09999999999999999,0.33333333333333337,0.09531017980432487,0,Grandes en Transición
"900,918,147",DE LA GRANJA ANTIOQUIA S.A.S.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,ITAGUI,"1,011",MANUFACTURA,0.1,0.0,0.03,0.02,0.01,2024,0.0,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"800,205,914",SOLUCIONES INTEGRALES UNION S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,663",COMERCIO,0.1,0.01,0.12,0.06,0.06,2024,0.09999999999999999,0.5,0.09531017980432487,0,Grandes en Transición
"900,738,933",RANKING SPORT S.A.S.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"4,643",COMERCIO,0.1,0.0,0.04,0.02,0.02,2024,0.0,0.5,0.09531017980432487,0,Grandes en Transición
"900,826,841",MEDICINA Y TERAPIAS DOMICILIARIAS S.A.S.,SUPERSALUD,CENTRO - ORIENTE,SANTANDER,PIEDECUESTA,"8,621",SERVICIOS,0.1,0.0,0.04,0.03,0.01,2024,0.0,0.75,0.09531017980432487,0,Grandes en Transición
"830,101,778",FRANQUICIAS Y CONCESIONES S.A.S. EN REORGANIZACION,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","1,084",MANUFACTURA,0.1,-0.0,0.08,0.09,-0.01,2024,-0.0,1.125,0.09531017980432487,0,Grandes en Transición
"860,024,986",PLASTICOS TECNICOS S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","2,229",MANUFACTURA,0.1,0.0,0.08,0.05,0.04,2024,0.0,0.625,0.09531017980432487,0,Grandes en Transición
"800,148,290",SERVICIOS ESPECIALES PARA EMPRESAS S.A.S.,SUPERSOCIEDADES,COSTA ATLÁNTICA,BOLIVAR,CARTAGENA,"7,820",SERVICIOS,0.1,-0.01,0.03,0.02,0.0,2024,-0.09999999999999999,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"900,225,704",AUTO BERLIN S.A.,SUPERSOCIEDADES,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"4,511",COMERCIO,0.1,0.0,0.03,0.02,0.01,2024,0.0,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"860,526,606",FABRICA DE ESTRUCTURAS SADE ELECTRICAS S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","2,511",MANUFACTURA,0.1,0.01,0.14,0.07,0.07,2024,0.09999999999999999,0.5,0.09531017980432487,0,Grandes en Transición
"830,107,617",FLEISCHMANN FOODS S.A.,SUPERSOCIEDADES,COSTA PACÍFICA,VALLE,PALMIRA,"1,089",MANUFACTURA,0.1,-0.01,0.08,0.08,-0.01,2024,-0.09999999999999999,1.0,0.09531017980432487,0,Grandes en Transición
"900,384,349",GESTO AGRO S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,CUNDINAMARCA,COTA,"4,631",COMERCIO,0.1,0.0,0.07,0.04,0.03,2024,0.0,0.5714285714285714,0.09531017980432487,0,Grandes en Transición
"890,938,755",CI FLORES DE LA VEGA S.A.S.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,RIONEGRO,126,AGROPECUARIO,0.1,0.0,0.09,0.05,0.04,2024,0.0,0.5555555555555556,0.09531017980432487,0,Grandes en Transición
"900,100,778",EMPRESA DE TRANSPORTE MASIVO ETM S.A.,SUPERSOCIEDADES,COSTA PACÍFICA,VALLE,CALI,"4,921",SERVICIOS,0.1,0.02,0.05,0.09,-0.04,2024,0.19999999999999998,1.7999999999999998,0.09531017980432487,0,Grandes en Transición
"816,008,774",METALES Y MADERAS DEL RISARALDA S.A.S.,SUPERSOCIEDADES,EJE CAFETERO,RISARALDA,PEREIRA,"4,663",COMERCIO,0.1,0.0,0.03,0.01,0.02,2024,0.0,0.33333333333333337,0.09531017980432487,0,Grandes en Transición
"900,118,838",RUTA DEL SOL II S.A.S.,SUPERTRANSPORTE,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"4,210",CONSTRUCCIÓN,0.1,0.0,0.09,0.07,0.02,2024,0.0,0.7777777777777779,0.09531017980432487,0,Grandes en Transición
"860,062,958",REDES ELECTRICAS S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,690",COMERCIO,0.1,-0.0,0.07,0.05,0.03,2024,-0.0,0.7142857142857143,0.09531017980432487,0,Grandes en Transición
"805,027,653",EL TEMPLO DE LA MODA S.A.S.,SUPERSOCIEDADES,COSTA PACÍFICA,VALLE,CALI,"4,771",COMERCIO,0.1,0.0,0.08,0.05,0.03,2024,0.0,0.625,0.09531017980432487,0,Grandes en Transición
"890,704,021",ORGANIZACION PAJONALES S.A.S.,SUPERSOCIEDADES,OTROS,TOLIMA,IBAGUE,112,AGROPECUARIO,0.1,-0.0,0.33,0.11,0.22,2024,-0.0,0.3333333333333333,0.09531017980432487,0,Grandes en Transición
"900,887,637",C.I LATRANS GRUPO LOGISTICOS S.A.S.,SUPERSOCIEDADES,CENTRO - ORIENTE,SANTANDER,BUCARAMANGA,"4,662",COMERCIO,0.1,0.0,0.01,0.0,0.01,2024,0.0,0.0,0.09531017980432487,0,Grandes en Transición
"860,016,819",SERCARGA S.A.S.,SUPERTRANSPORTE,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,923",SERVICIOS,0.1,0.0,0.11,0.07,0.04,2024,0.0,0.6363636363636365,0.09531017980432487,0,Grandes en Transición
"901,060,665",ENETEL S.A.S.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"4,290",CONSTRUCCIÓN,0.1,0.01,0.03,0.02,0.02,2024,0.09999999999999999,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"900,462,508",COMERCIALIZADORA CBB S.A.S.,SUPERSOCIEDADES,OTROS,ARAUCA,ARAUCA,"4,754",COMERCIO,0.1,0.0,0.07,0.03,0.03,2024,0.0,0.4285714285714285,0.09531017980432487,0,Grandes en Transición
"900,692,428",UNIMARKA S.A.S.,SUPERSOCIEDADES,OTROS,META,VILLAVICENCIO,"4,610",COMERCIO,0.1,0.0,0.03,0.02,0.0,2024,0.0,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"900,582,129",RED HAT COLOMBIA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","7,490",SERVICIOS,0.1,-0.0,0.08,0.07,0.0,2024,-0.0,0.8750000000000001,0.09531017980432487,0,Grandes en Transición
"860,534,221",PAN PA YA LIMITADA.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","1,081",MANUFACTURA,0.1,0.0,0.04,0.02,0.01,2024,0.0,0.5,0.09531017980432487,0,Grandes en Transición
"800,177,119",ESPUMADOS DEL LITORAL S.A.,SUPERSOCIEDADES,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"2,013",MANUFACTURA,0.1,-0.0,0.1,0.05,0.04,2024,-0.0,0.5,0.09531017980432487,0,Grandes en Transición
"900,749,828",DHL AERO EXPRESO S.A. SUCURSAL COLOMBIA,SUPERTRANSPORTE,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","5,122",SERVICIOS,0.1,0.0,0.02,0.01,0.01,2024,0.0,0.5,0.09531017980432487,0,Grandes en Transición
"900,353,521",COMERCIALIZADORA DE CARNES SAN FELIPE PR S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,723",COMERCIO,0.1,0.0,0.01,0.0,0.01,2024,0.0,0.0,0.09531017980432487,0,Grandes en Transición
"900,694,508",HANKOOK TIRE COLOMBIA LIMITADA. TIRE COLOMBIA LIMITADA.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,530",COMERCIO,0.1,0.0,0.04,0.02,0.02,2024,0.0,0.5,0.09531017980432487,0,Grandes en Transición
"830,096,047",TARSON Y COMPAÑIA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,530",COMERCIO,0.1,0.01,0.07,0.05,0.02,2024,0.09999999999999999,0.7142857142857143,0.09531017980432487,0,Grandes en Transición
"900,481,127",CUMMINS NORTE DE COLOMBIA S.A.S.,SUPERSOCIEDADES,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"4,659",COMERCIO,0.1,0.0,0.09,0.04,0.05,2024,0.0,0.4444444444444445,0.09531017980432487,0,Grandes en Transición
"811,030,734",H Y R DISTRIBUCIONES S.A.S.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,ITAGUI,"4,631",COMERCIO,0.1,0.0,0.03,0.02,0.02,2024,0.0,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"819,004,116",ELOGIA SOLUCIONES LOGISTICAS S.A.S.,SUPERTRANSPORTE,COSTA ATLÁNTICA,MAGDALENA,SANTA MARTA,"4,923",SERVICIOS,0.1,-0.0,0.13,0.08,0.05,2024,-0.0,0.6153846153846154,0.09531017980432487,0,Grandes en Transición
"891,411,213",INTEGRANDO S.A.S.,SUPERSOCIEDADES,EJE CAFETERO,RISARALDA,PEREIRA,"2,930",MANUFACTURA,0.1,0.0,0.06,0.04,0.02,2024,0.0,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"900,738,718",JL Y RB S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,754",COMERCIO,0.1,0.0,0.09,0.07,0.02,2024,0.0,0.7777777777777779,0.09531017980432487,0,Grandes en Transición
"900,912,034",BIZAGI LATAM S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","6,202",SERVICIOS,0.1,0.01,0.09,0.06,0.03,2024,0.09999999999999999,0.6666666666666666,0.09531017980432487,0,Grandes en Transición
"805,031,628",DISTRIBUIDORA SUPER 80 S.A.,SUPERSOCIEDADES,COSTA PACÍFICA,VALLE,CALI,"4,631",COMERCIO,0.1,0.0,0.05,0.02,0.03,2024,0.0,0.39999999999999997,0.09531017980432487,0,Grandes en Transición
"900,911,740",LITEYCA DE COLOMBIA S.A.S.,SUPERSOCIEDADES,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"6,110",SERVICIOS,0.1,-0.0,0.05,0.05,0.0,2024,-0.0,1.0,0.09531017980432487,0,Grandes en Transición
"900,448,902",PROMOCOMERCIO S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","6,493",SERVICIOS,0.1,0.02,0.31,0.23,0.08,2024,0.19999999999999998,0.7419354838709677,0.09531017980432487,0,Grandes en Transición
"860,008,386",INDUSTRIA MOLINERA DE CALDAS S.A.,SUPERSOCIEDADES,EJE CAFETERO,RISARALDA,DOSQUEBRADAS,"1,051",MANUFACTURA,0.1,0.01,0.08,0.03,0.05,2024,0.09999999999999999,0.375,0.09531017980432487,0,Grandes en Transición
"890,111,018",SERVICONI LIMITADA. SERVICIOS PRIVADOS DE SEGURIDAD Y VIGILANCIA,SUPERVIGILANCIA,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"8,010",SERVICIOS,0.1,0.01,0.05,0.02,0.04,2024,0.09999999999999999,0.39999999999999997,0.09531017980432487,0,Grandes en Transición
"901,543,555",IPSEN COLOMBIA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,773",COMERCIO,0.1,0.01,0.08,0.05,0.03,2024,0.09999999999999999,0.625,0.09531017980432487,0,Grandes en Transición
"800,026,212",RICOH COLOMBIA S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,659",COMERCIO,0.1,-0.0,0.07,0.03,0.04,2024,-0.0,0.4285714285714285,0.09531017980432487,0,Grandes en Transición
"800,139,348",.KRONES ANDINA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","3,312",MANUFACTURA,0.1,0.01,0.06,0.03,0.03,2024,0.09999999999999999,0.5,0.09531017980432487,0,Grandes en Transición
"900,661,148",SOCIEDAD DE COMERCIALIZACION INTERNACIONAL DE NEGOCIOS NARANJA Y TECNOLOGIA FINANCIERA S.A.S. BIC,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"4,662",COMERCIO,0.1,-0.0,0.05,0.05,0.0,2024,-0.0,1.0,0.09531017980432487,0,Grandes en Transición
"890,101,092",NAVIERA FLUVIAL COLOMBIANA S.A.,SUPERTRANSPORTE,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"5,022",SERVICIOS,0.1,0.01,0.17,0.03,0.14,2024,0.09999999999999999,0.1764705882352941,0.09531017980432487,0,Grandes en Transición
"800,135,342",LAGOBO DISTRIBUCIONES S.A.S.,SUPERSOCIEDADES,EJE CAFETERO,RISARALDA,PEREIRA,"4,754",COMERCIO,0.1,0.01,0.13,0.09,0.04,2024,0.09999999999999999,0.6923076923076923,0.09531017980432487,0,Grandes en Transición
"830,005,216",APUESTAS E INVERSIONES JER S.A. .,SUPERSALUD,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","8,621",SERVICIOS,0.1,0.01,0.06,0.01,0.05,2024,0.09999999999999999,0.16666666666666669,0.09531017980432487,0,Grandes en Transición
"900,390,198",WEXLER S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,651",COMERCIO,0.1,0.01,0.06,0.04,0.03,2024,0.09999999999999999,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"890,104,521",LABORATORIOS RETY DE COLOMBIA S.A.S.,SUPERSOCIEDADES,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"2,023",MANUFACTURA,0.1,0.0,0.1,0.04,0.06,2024,0.0,0.39999999999999997,0.09531017980432487,0,Grandes en Transición
"834,001,427",TECNIORIENTE ENERGY AND WELL SERVICES S.A.S.,SUPERSOCIEDADES,OTROS,ARAUCA,ARAUCA,"3,311",MANUFACTURA,0.1,0.01,0.07,0.03,0.03,2024,0.09999999999999999,0.4285714285714285,0.09531017980432487,0,Grandes en Transición
"900,445,736",GR LOGISTICA INTEGRAL S.A.S.,SUPERTRANSPORTE,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"4,631",COMERCIO,0.1,0.01,0.04,0.02,0.02,2024,0.09999999999999999,0.5,0.09531017980432487,0,Grandes en Transición
"860,000,760",LABORATORIOS SYNTHESIS S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","2,100",MANUFACTURA,0.1,-0.02,0.11,0.02,0.09,2024,-0.19999999999999998,0.18181818181818182,0.09531017980432487,0,Grandes en Transición
"860,002,519",ALLIANZ COLOMBIA S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","7,010",SERVICIOS,0.1,0.09,0.63,0.04,0.59,2024,0.8999999999999999,0.06349206349206349,0.09531017980432487,2,Líderes Rentables 2
"900,129,967",NEW GRANADA ENERGY CORPORATION SUCURSAL COLOMBIA,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.",610,MINERO,0.1,0.0,1.16,0.1,1.06,2024,0.0,0.08620689655172414,0.09531017980432487,0,Grandes en Transición
"824,006,708",PALMAGRO S.A.,SUPERSOCIEDADES,OTROS,CESAR,VALLEDUPAR,"1,031",MANUFACTURA,0.1,0.0,0.04,0.01,0.02,2024,0.0,0.25,0.09531017980432487,0,Grandes en Transición
"830,003,583",ATHLETIC SPORT INC S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,CUNDINAMARCA,TOCANCIPA,"4,643",COMERCIO,0.1,0.0,0.06,0.04,0.02,2024,0.0,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"900,469,873",COLOMBIA ESL S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","6,399",SERVICIOS,0.1,0.0,0.05,0.02,0.02,2024,0.0,0.39999999999999997,0.09531017980432487,0,Grandes en Transición
"832,000,525",MARE LIMITADA.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,CUNDINAMARCA,TENJO,"4,620",COMERCIO,0.1,0.0,0.02,0.01,0.01,2024,0.0,0.5,0.09531017980432487,0,Grandes en Transición
"900,291,186",CI INDUTRADE COLOMBIA S.A.S.,SUPERSOCIEDADES,COSTA ATLÁNTICA,ATLANTICO,PUERTO COLOMBIA,"4,669",COMERCIO,0.1,0.0,0.03,0.02,0.01,2024,0.0,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"901,130,475",GARSITE LATAM ZF S.A.S.,SUPERSOCIEDADES,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"3,320",MANUFACTURA,0.1,0.01,0.06,0.03,0.03,2024,0.09999999999999999,0.5,0.09531017980432487,0,Grandes en Transición
"900,299,739",COMPENSAMOS S.A.S.,SUPERSOCIEDADES,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"7,820",SERVICIOS,0.1,0.0,0.01,0.01,0.0,2024,0.0,1.0,0.09531017980432487,0,Grandes en Transición
"900,386,591",GYO MEDICAL I.P.S. S.A.S.,SUPERSALUD,OTROS,CASANARE,YOPAL,"8,610",SERVICIOS,0.1,0.01,0.1,0.07,0.04,2024,0.09999999999999999,0.7000000000000001,0.09531017980432487,0,Grandes en Transición
"814,006,248",UNIDAD CARDIOQUIRURGICA DE NARIÑO S.A.S.,SUPERSALUD,COSTA PACÍFICA,NARINO,PASTO,"8,610",SERVICIOS,0.1,0.01,0.08,0.04,0.04,2024,0.09999999999999999,0.5,0.09531017980432487,0,Grandes en Transición
"890,801,783",SANCHO BBDO WORLDWIDE INC S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","7,310",SERVICIOS,0.1,0.01,0.09,0.05,0.05,2024,0.09999999999999999,0.5555555555555556,0.09531017980432487,0,Grandes en Transición
"860,028,462",COVINOC S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","8,299",SERVICIOS,0.1,0.0,0.07,0.02,0.04,2024,0.0,0.2857142857142857,0.09531017980432487,0,Grandes en Transición
"860,016,310",PRODUCCIONES GENERALES S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,CUNDINAMARCA,SOACHA,"2,821",MANUFACTURA,0.1,0.0,0.07,0.04,0.02,2024,0.0,0.5714285714285714,0.09531017980432487,0,Grandes en Transición
"890,705,085",ESCOBAR Y ARIAS S.A.S.,SUPERSOCIEDADES,OTROS,TOLIMA,LIBANO,"4,632",COMERCIO,0.1,0.01,0.09,0.05,0.04,2024,0.09999999999999999,0.5555555555555556,0.09531017980432487,0,Grandes en Transición
"830,027,558",IMEVI S.A.S.,SUPERSALUD,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","8,699",SERVICIOS,0.1,0.0,0.03,0.03,0.0,2024,0.0,1.0,0.09531017980432487,0,Grandes en Transición
"900,557,347",CONTINENTAL TIRE COLOMBIA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,CUNDINAMARCA,TENJO,"4,530",COMERCIO,0.1,0.0,0.06,0.02,0.04,2024,0.0,0.33333333333333337,0.09531017980432487,0,Grandes en Transición
"901,086,046",AMORE GROUP S.A.S.,SUPERSOCIEDADES,COSTA PACÍFICA,VALLE,CALI,"5,611",SERVICIOS,0.1,-0.0,0.08,0.07,0.02,2024,-0.0,0.8750000000000001,0.09531017980432487,0,Grandes en Transición
"820,001,772",CARRAZOS S.A.S.,SUPERSOCIEDADES,CENTRO - ORIENTE,BOYACA,TUNJA,"4,511",COMERCIO,0.1,-0.0,0.06,0.04,0.03,2024,-0.0,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"830,079,015",MELTEC COMUNICACIONES S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","6,120",SERVICIOS,0.1,0.0,0.08,0.03,0.04,2024,0.0,0.375,0.09531017980432487,0,Grandes en Transición
"800,112,725",FUNDACION OFTALMOLOGICA DEL CARIBE,SUPERSALUD,COSTA ATLÁNTICA,ATLANTICO,BARRANQUILLA,"8,621",SERVICIOS,0.1,0.02,0.07,0.02,0.05,2024,0.19999999999999998,0.2857142857142857,0.09531017980432487,0,Grandes en Transición
"860,002,837",OSPINAS & CIA. S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","7,112",SERVICIOS,0.1,0.0,0.39,0.27,0.12,2024,0.0,0.6923076923076923,0.09531017980432487,0,Grandes en Transición
"860,039,444",QUIMICA COMERCIAL ANDINA S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,664",COMERCIO,0.1,-0.0,0.06,0.04,0.02,2024,-0.0,0.6666666666666667,0.09531017980432487,0,Grandes en Transición
"811,021,097",ALIMENTOS SEVILLA S.A.S.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"1,011",MANUFACTURA,0.1,0.0,0.05,0.03,0.01,2024,0.0,0.6,0.09531017980432487,0,Grandes en Transición
"900,851,785",CALAMARI LNG S.A. ESP,SUPERSERVICIOS,COSTA ATLÁNTICA,BOLIVAR,CARTAGENA,"4,661",COMERCIO,0.1,0.04,0.36,0.31,0.05,2024,0.39999999999999997,0.8611111111111112,0.09531017980432487,2,Líderes Rentables 2
"830,114,969",TOPAZ COLOMBIA S.A.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","6,202",SERVICIOS,0.1,0.01,0.13,0.06,0.07,2024,0.09999999999999999,0.4615384615384615,0.09531017980432487,0,Grandes en Transición
"830,073,687",UNITED PARCEL SERVICE CO SUC COLOMBIA,SUPERTRANSPORTE,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","5,122",SERVICIOS,0.1,0.04,0.1,0.03,0.07,2024,0.39999999999999997,0.3,0.09531017980432487,2,Líderes Rentables 2
"900,530,506",GLOBAL SERVICIOS TEMPORALES S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,CUNDINAMARCA,MOSQUERA,"7,820",SERVICIOS,0.1,0.0,0.01,0.01,0.0,2024,0.0,1.0,0.09531017980432487,0,Grandes en Transición
"860,090,819",CONTEIN S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,290",CONSTRUCCIÓN,0.1,0.01,0.11,0.06,0.04,2024,0.09999999999999999,0.5454545454545454,0.09531017980432487,0,Grandes en Transición
"800,167,200",ESPUMAS SANTAFE S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,CUNDINAMARCA,COTA,"3,120",MANUFACTURA,0.1,0.0,0.13,0.09,0.04,2024,0.0,0.6923076923076923,0.09531017980432487,0,Grandes en Transición
"901,286,743",MASTER SERIES S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,762",COMERCIO,0.1,-0.0,0.06,0.05,0.01,2024,-0.0,0.8333333333333334,0.09531017980432487,0,Grandes en Transición
"900,335,241",GRUPO MIS SOCIEDAD POR ACCIONES SIMPLIFICADA,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,CUNDINAMARCA,COTA,"5,612",SERVICIOS,0.1,0.0,0.03,0.03,-0.0,2024,0.0,1.0,0.09531017980432487,0,Grandes en Transición
"800,066,388",ASEO Y SOSTENIMIENTO Y COMPAÑIA S.A.,SUPERSOCIEDADES,ANTIOQUIA,ANTIOQUIA,MEDELLIN,"8,129",SERVICIOS,0.1,0.0,0.02,0.01,0.01,2024,0.0,0.5,0.09531017980432487,0,Grandes en Transición
"900,994,125",FILTROS PARTMO S.A.S.,SUPERSOCIEDADES,CENTRO - ORIENTE,SANTANDER,BUCARAMANGA,"2,819",MANUFACTURA,0.1,0.0,0.09,0.03,0.06,2024,0.0,0.3333333333333333,0.09531017980432487,0,Grandes en Transición
"900,076,424",PEGSA LIMITADA.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,BOGOTA D.C.,"BOGOTA, D.C.","4,659",COMERCIO,0.1,0.0,0.07,0.05,0.02,2024,0.0,0.7142857142857143,0.09531017980432487,0,Grandes en Transición
"900,702,026",DISTRIBUIDORA CARTONERA NACIONAL S.A.S.,SUPERSOCIEDADES,BOGOTÁ - CUNDINAMARCA,CUNDINAMARCA,FUNZA,"4,669",COMERCIO,0.1,0.0,0.05,0.04,0.0,2024,0.0,0.7999999999999999,0.09531017980432487,0,Grandes en Transición
